,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address,Total_Rooms
14,0.0758446900011534,-0.6379597257927133,1.4105397429490414,0.31496405116521936,-0.06470973990542163,0.4835856957752509,4562,-0.09127565989249276
15,0.4230824190801462,-0.5387217248537999,1.5210015017328329,0.02323312668049162,-1.232686567442359,0.21128785852754073,1046,-1.874918120245719
16,1.0438145803267647,-0.9172602981461011,1.2249570311209335,-0.6979905477400841,0.358127979544314,0.9196550890500402,331,0.4386913865839413
17,-0.6243857154112405,-1.1990350180608174,-1.8800048997436718,0.2582385936265224,-1.1655429461504607,-1.9927007992237442,2496,2.1912264496245406
18,-0.4762081475117472,-0.030318941451866872,0.1988420937002229,0.9227368105084018,-0.04472325484228796,-0.6022581973762683,4960,-0.00889286562992917
19,-0.6097286375000835,-0.23988450642149992,0.10342336412543648,1.2225713717843716,0.8825081031488905,-0.5706352810165011,903,0.09127195689561596
20,1.6620075213139403,0.6559038623973948,1.0182686317753418,0.07185494742794692,1.148378097585084,2.5910464838546514,150,1.1693573941887334
21,-0.727040749779441,-0.4297144527347468,-0.46793431248751155,-1.5245615004468118,0.948267043448852,-0.8576613537727983,4706,-0.4437266870308038
22,-0.3840187088128196,-1.7823035627818762,-1.5010988564005452,0.26634223041776445,0.422729355398534,-1.4534441507550742,4251,-0.634558551955679
23,-0.7399655319970571,0.19494697657408797,0.16181708187850788,1.911380499039978,-0.8083451697727714,-1.3823202605716376,4018,-0.1308040565232169
24,-0.8289683184769534,-0.6434434171666723,0.7565527081690876,0.2015131360878258,-0.8416944862609205,-0.9525697219183779,1130,-0.6367862430316883
25,-1.0893040958319486,2.330482450122914,0.32323512897993834,0.2825495040002498,0.4565752999506214,0.6284705962471531,2786,0.14758117596859313
26,1.2752756194666115,-1.975773906414447,0.004878936682048141,-1.5812869579855093,0.2710826069531325,-0.30128993414407995,1612,0.0013225948749288766
27,-0.3712354053026276,-0.5385168302995345,0.0009562061655879755,0.015129489889249543,-0.8442380766645112,-0.7268649599878816,366,-0.0008072656541307396
28,2.0564982604401476,0.41068643629021667,-2.7299507166748866,-0.7628196420700235,-0.22100017541724504,0.02461497250876394,2929,0.6033195872655838
29,-0.8688544369265512,1.0093295103310322,1.2785756094476028,0.07185494742794692,0.13674443617136456,0.9769537954957629,800,0.17483810081637127
30,0.8659545542121108,-0.6685399920686953,-0.2993894252329655,-0.600746906245175,-0.24270643433967717,0.041796300014812576,642,0.07266373987729843
31,0.006521602112227839,0.14840270527057514,-0.6929989682790335,0.35548223512143134,0.32163424191347395,-0.17376050348610442,1959,-0.22289219780924652
32,-1.2707002199388757,1.1599317738425534,1.5949879468378125,1.1172240934982198,-0.608690280315733,-0.4553993161187918,24,-0.9708536604609236
33,-1.7232362898451297,0.14282048863550056,0.34379138792228653,1.8708623150837662,-1.94996479521295,-1.9762177147157272,204,-0.6703811033458573
34,-1.1892535847811323,-0.5625209769462185,2.2889408408348606,1.6358568481377354,-1.3913105448219512,-0.8374922215189299,2971,-3.184627528327165
35,0.5432806394758631,-0.4812529173252475,-0.3924962063970498,-1.5488724108205394,0.3256167927333278,-0.09311942738956688,3178,-0.12780335588700562
36,0.946313807376599,-0.5109862678916833,0.7885245124780323,0.09616585780167355,-0.859058309199874,0.003249540668107915,1573,-0.6773885344520334
37,0.9492800011136246,-0.32726695748415974,-0.23001937571048536,-0.7871305524437513,-1.342807897463324,-0.42744290234682336,3344,0.30887183427362325
38,-1.450223494198811,-0.8035025595744854,-1.551991976474371,-1.2895560335007816,-0.32402166864460297,-2.003385221874452,4851,0.5028790299402611
39,-4.765584450680551,-1.0366245453448066,-0.2723252627153626,-1.2004160287971146,1.1082163395445983,-2.6331446911779954,4451,-0.30179530581194025
40,-0.9398826848131787,0.6077219405523256,-1.942132944322996,-1.4678360429081152,0.35688374346316587,-0.5813240900664965,3510,-0.6931156754731311
41,0.6525977512446454,1.884279653085793,0.5646320360677147,1.8789659518750084,-0.3411020175836141,1.5014686543092135,2493,-0.19259712669504145
42,-2.105302905550245,0.651743796609455,0.6155111928746311,0.36358587191267383,-0.9070728568381858,-0.9913141231102487,4040,-0.5583134961366713
43,0.17250449274086713,0.9379677626397142,0.6428416986234643,0.3716895087039167,0.7073707531081191,1.4525212334046096,2627,0.4547274164845825
44,-0.5600760221558535,-0.4820789322738598,0.4501329157098438,1.8951732254574931,-0.9345346654737483,-0.22148145559776228,1939,-0.42066481380162185
45,-0.2053347775179665,1.101813056574198,0.21561183269319606,-0.6493687269926295,0.3604720335458441,0.7587925406513137,3196,0.0777220357874627
46,0.5033104678990549,-1.1237805314856393,0.5462590066159781,1.9194841358312202,-0.09092394576937955,-0.3469000554598459,3573,-0.04966802429358634
47,0.05270157239851412,1.3305019510246925,-1.0535288731161512,-0.6169541798276597,-1.7262964040596644,-0.7134182021960361,4969,1.8187031052334424
48,0.8159565493168948,0.26395029414485066,-0.06819676682226693,-1.500250590073085,-1.4547163718851968,0.26022083204468466,423,0.09920695320598891
49,1.7050966417054718,0.63268607048748,-0.7311456486291156,0.0313367634717341,0.6905955917741814,1.2190417517114907,4099,-0.5049259618881418
50,0.5458170908295505,0.40876381061296024,0.26336370141775006,1.927587772622463,0.4958505405979462,0.5260730407870584,197,0.13058903372186745
51,-1.7992910706913083,-0.15262065553477583,-1.1494634150222782,-0.5359178119152356,-0.9352852168124554,-1.9318342589454192,3465,1.075076139337097
52,-0.5914763140979393,0.13237204370293182,-0.6777899731650096,0.11237313138415893,-0.090669416171385,-0.5021539367461837,808,0.06145482115369013
53,0.42180037386151636,-0.05378046869814543,-0.5392438678385143,-0.5359178119152356,1.889480392201916,0.5199209717069934,1487,-1.0188907148959943
54,0.4090857285122196,-1.2013832605713237,0.33020075618894806,1.9681059565786752,-1.1875076787905083,-0.8023182356083516,3890,-0.3921159335168083
55,-0.44698503285627356,-0.027621294679057103,1.028779761398847,0.08806222101043147,-0.8401241028459496,-0.20526696705968603,4246,-0.8643026740712765
56,0.4393707138928013,2.357919371858415,0.43531013158034215,-0.600746906245175,-1.5247427796018471,0.8923152778007356,11,-0.6637359800146567
57,-0.008912308918272877,0.1401005983537228,0.19362564242589406,0.8903222633434319,-1.8031414519843527,-0.12853701963043881,3762,-0.3491344220252297
58,-1.2563897256228436,1.2194382004136926,-1.8800964729571243,0.02323312668049162,-0.36532215545718627,-1.3027009992757248,648,0.6868408959681502
59,0.8305941870002067,0.33494423105740506,-1.757960064387641,-0.7466123684875389,0.008949895125332865,-0.16806986977054178,2207,-0.015733558210792798
60,-0.2274790633069644,-1.5138773666104748,-0.07561576269939722,-1.3786960382044484,0.0942325852438536,-0.3426612797601638,3245,-0.007125468804349954
61,-0.7582111515364277,1.5697260471726726,-1.2488087513854333,0.2015131360878258,-0.26034999461741665,-0.5927555010897493,3921,0.32512735170138035
62,-0.7199276461491769,-0.34473483072398364,0.33625430447382404,0.17720222571409838,0.7238827096458997,0.12009067059900196,4639,0.24340867705260913
63,0.5019148916061323,0.42052017488863963,-2.3932323833468874,0.2744458672090073,0.038243258471857215,-0.05251411240676637,1263,-0.09152500461955389
64,-0.8485712555111377,0.04172886946563341,0.019770974800507258,1.1739495510369167,2.260764274604531,0.5088270255261726,594,0.044697513503093256
65,-1.1293690617496557,-0.5465304998473008,-0.4699479303248921,-0.6898869109488419,0.14325517407707403,-1.0575071999195134,3801,-0.06732247256585308
66,-0.24704704948571574,-0.5050742192151253,-0.26840885248563384,-0.5683323590802055,0.39772975206759575,-0.08811212589708288,3160,-0.10675418635185903
67,0.5583273689399748,0.7082525004219768,-1.0624703622362592,0.015129489889249543,1.3419153024236767,0.816131436162142,4034,-1.4257452374564632
68,-0.2027029240548657,1.1548309854720031,0.09027438322795688,1.927587772622463,-0.5183243067558629,0.3648884713702499,2754,-0.04679140710444385
69,0.5396852910104217,-0.5630761216491564,-0.7221169283263492,0.11237313138415893,0.5518497361458583,0.3649230547113702,1258,-0.3985000363633535
70,-0.47337882688036154,-1.2232956355237838,0.17983960370353405,-0.5764359958714476,0.7172707941302393,-0.242267018877954,532,0.1289936953645014
71,1.4422542463127408,1.420187134595151,-0.08843829677451916,-0.7304050949050539,0.11283428244310789,1.5776090898840789,4096,-0.009978871757043492
72,-1.0607229594597878,-0.8666031562159184,-0.4238419005330113,-0.657472363783872,0.7919945496620895,-1.0761603628071164,112,-0.3356804751405664
73,-1.1288020065200355,-0.288587072345681,0.033269779603136186,-0.6736796373663569,-0.653030714167565,-1.37638139118404,4553,-0.02172618793443351
74,0.6767868549352827,-0.19210234643422341,0.3375981623715383,1.8384477679187963,-0.2988252537970373,0.8564780541045713,2554,-0.10088285655208833
75,0.2126016273869106,-0.7009553514214972,-0.2200855155173539,-0.5764359958714476,0.43278267602056497,-0.046629702133894335,4695,-0.09524919835896599
76,-0.8253510446709837,-0.32692734321212535,-0.39095834716515504,-0.4467778072115687,-0.3789963018735042,-0.8226929387093996,2947,0.14817176776217136
77,-0.35251603643637114,-1.9834576647503723,1.2952030252251001,0.32306768795646185,2.4305651923567098,-0.07781363059988494,4864,3.148075390147238
78,-0.24934538786513868,1.6424858757483145,0.08214677164798771,-0.5683323590802055,-0.20072793092713664,1.035403334449738,1182,-0.016489151505244545
79,-0.3907183549102949,0.9857196362662197,1.5196565487580027,1.7655150367976142,0.31786031069713244,0.7361989884806839,2201,0.48303850274115073
80,-0.941983578309428,2.6079287933852098,0.2868722421070098,0.24203132004403782,-0.5338148027213728,0.5356933590448756,2382,-0.15313664932659132
81,0.019581886655706295,-1.262582268392786,-0.2819737916236534,0.10426949459291644,1.235287606349596,-0.2819448869782449,1313,-0.3483187301081025
82,1.264760309636893,-1.8100379123860897,-1.0189188687855848,0.09616585780167355,0.010871151693344619,-0.36606539377201675,3137,-0.011076821585779193
83,1.133198934034243,-0.5456317121605532,0.11231770360694122,1.8303441311275541,1.6910931509168867,1.7676860979558602,3571,0.18993969929641122
84,-0.17969680728535498,0.20955447655068307,0.8703462018287377,-0.5116069015415081,1.0994531746159395,1.2912747593509386,4896,0.9569048946155309
85,-0.3623507115448969,-0.30219638300464924,-0.0163663275348758,0.40410405586888665,-0.004806178367099128,-0.4776496602715627,223,7.865948934697888e-05
86,-0.3174573274121113,0.4726055792328741,-0.05037603495460845,-0.6331614534101445,-0.785667475942571,-0.15515579770601387,376,0.03957881223078195
87,0.5627214548203489,-1.3492292535527302,-1.4579446758375774,-0.7385087316962964,0.6693057776544787,-0.16596208062197204,1730,-0.9758107950386766
88,0.7216491699734428,1.9191166344399828,-2.4734471142248666,-0.4791923543765386,1.0893134345869542,1.1475719104202837,3668,-2.69435917126548
89,-0.09582190821362366,-0.7321492325371833,0.6669610385235069,0.04754403705421947,-0.06508780461641206,0.0194448606906548,106,-0.04341102976217729
90,-1.846510606698336,-1.1421208212945702,-1.5300645078235744,-0.4872959911677811,-0.3227076570402941,-2.9176612067121024,981,0.4937635324402564
91,0.334323278841013,0.4250778906869822,1.263599308941428,1.6844786688851896,-0.7335885580675853,0.5874931701371514,2897,-0.9269619950215393
92,0.2085499920726466,-1.5468625996370118,-1.1719263103203073,-0.5521250854977205,-0.6947029958146369,-1.8309159015386554,3902,0.8141407186535112
93,-0.3002527425272683,1.5486900260571403,-0.3457776274842637,-0.42246689683784167,-0.10570778641057858,0.17733118338136947,3265,0.036551387591663154
94,2.5211008983260204,0.6232251663832739,-0.13664749149468436,-0.5278141751239931,0.3249481891817751,2.2169864110481807,175,-0.044403354917429694
95,0.4800246975411765,0.3989570712459945,-0.4071059839061137,0.2825495040002498,1.5770398506800414,1.7224407147510281,3097,-0.6420223600702488
96,-0.21762360194374447,0.4011753777933828,-0.24938806715852474,0.3473785983301893,1.3770183468276997,0.5929191327690274,2,-0.3434119439571871
97,0.6391759693021063,0.9644662861677723,0.8414840223145622,0.40410405586888665,-1.4000927220504418,0.754973802576946,1096,-1.1781556553643502
98,-0.24381876113250578,0.5397127714244716,-0.6674853753653036,-1.297659670292024,-1.4404566707039606,-0.7854431316931699,74,0.9614837615422887
99,-0.19760354138297367,1.013690991431477,-0.9438928708204405,-1.3057633070832666,-0.37326520738752544,-0.3042823685641529,4279,0.35232236817839846
100,0.06579295896096207,-0.6352655252077198,0.18457592639356007,-0.4305705336290837,0.4150478988318107,-0.175960120591902,605,0.07660785042458206
101,0.17091112661390223,-0.43691454944381586,-0.9809072974371444,-1.5893905947767513,0.09717307247536264,-0.33318491572725256,3235,-0.09531777590547173
102,0.528799803583882,2.1107429215198517,-0.4786734845804251,0.31496405116521936,1.0687668496908929,1.5618516258071373,510,-0.5115903521455831
103,-0.482446312090102,0.4987624808378758,0.0765802777666272,-0.6169541798276597,1.19885614552821,0.20069142748693133,4884,0.09180873662677837
104,-1.0405613286766262,0.92402443794876,-0.2523000883512344,0.3473785983301893,1.0958261567836982,0.026653721761167593,1808,-0.2764770361741207
105,1.2161733231521261,-0.47742521107387775,-1.0845218381992998,-1.492146953281842,-2.654722861408703,-0.7872331745696096,4938,2.8791049175646717
106,0.9431298831763548,-0.5162910929335401,0.5402540772846417,-0.600746906245175,0.7622718918505721,0.91550279894811,379,0.411820497571749
107,-1.5370526403004932,-1.1175750221134548,-2.5587426273097553,-1.4192142221606605,0.6047862527230525,-2.3425027470090938,3039,-1.5474923652534052
108,-0.056556669169599574,-0.41789507594163194,-0.8233665619962464,-1.2490378495445695,-1.0332282845359722,-0.45000524927750274,3088,0.8507256203956628
109,0.9369813376236259,-0.505856820991238,-0.6922227888718302,-1.370592401413206,0.488997333469368,0.538467145704542,1042,-0.3384950979250543
110,-1.230228580236108,-1.1651452152826045,-1.1253682078618958,-0.6331614534101445,-2.096753425728685,-2.524814780787375,4064,2.359619645040581
111,-0.09419923246935764,-0.004037930507003331,0.7621962953347678,1.8951732254574931,-1.4509887474311582,-0.17308464796602152,3289,-1.105938247864464
112,-0.6687630848935087,0.9136287577805355,-0.5669689982771283,0.1690985889228559,-0.5382658245499374,-0.8191701445476359,78,0.30518003535189053
113,-0.7288892739291826,1.2033066392770988,0.9908630074423088,0.10426949459291644,-0.4967291509286352,0.4801749035831478,2300,-0.492190540373412
114,-1.6295439101474767,-0.5975451934091621,1.7781745429390547,-0.46298508079405365,1.1008902870231576,-0.16021240860593122,4807,1.9575750829534482
115,-0.521298036788026,-1.1310293679158756,-1.3988667101019052,-1.3624887646219634,-0.017309957618858042,-1.7652495874446197,1151,0.02421432346629536
116,-0.57223387403201,0.5239579846230709,0.3330089021236551,0.930840447299644,-0.9351319423331854,-0.8075443243250576,1600,-0.3114072614571352
117,0.5011161389732607,1.0372486593796766,0.1464320534693134,1.6682713953027053,2.275322447307195,1.6648468664974543,1066,0.3331801382640162
118,1.046690335312689,1.3504074237846806,-0.37454869200364416,-1.4678360429081152,-0.791584164373906,0.6544015667024753,2278,0.29648681337704413
119,-0.44033689428717865,-1.0136766443754421,0.9233015879714387,1.2225713717843716,0.730804240165349,0.057546144195509845,2745,0.6747527154409273
120,-0.11945959908691212,1.2271774120738417,0.7685349670595512,1.0523949991682808,0.7201353185756162,1.3661758254719296,3976,0.5534491733399306
121,0.4281367354193048,-1.8971013842592717,0.2649069648836523,-0.6493687269926295,1.3400828030575394,0.16904482697615633,3807,0.3549972680507499
122,1.7210639241287642,0.8631780864250626,0.7462258561354349,1.8951732254574931,-0.7500616672451168,1.6344110534213723,4113,-0.559715409794359
123,0.5443405530538162,1.4467689168199824,-1.8125357546601355,-1.3624887646219634,-1.919065959296633,-0.0893086167413679,3336,3.4783756667762997
124,-0.10371854568099756,0.6519409647248147,0.9230880746333503,0.9065295369259161,-0.644817283689269,0.19313501059721272,4613,-0.5952231448910342
125,0.24583525243155346,-1.6728109585844186,-0.3508266216484678,0.31496405116521936,-0.19709686005082863,-0.6645020647929902,2525,0.06914682554915307
126,1.6198113648931287,0.7731129179724124,2.4668330452847287,-0.42246689683784167,1.039246205434826,2.6081361788956117,1192,2.5636468817533906
127,0.3336573521819293,1.1967624831843633,1.4894479386124473,1.1901568246194016,-0.03666401226388132,1.1269643872010224,732,-0.05460913748769952
128,-2.231141066821745,-1.4955777419982321,-2.249570748449295,-0.7141978213225689,2.1388520498245103,-2.080232230284456,2160,-4.811499006546032
129,-0.1012421958379008,-0.653067973785473,-1.087147672575419,0.30686041437397726,0.1287303370606903,-0.9684996732574491,3017,-0.13994888632537866
130,0.574555168596826,-0.9823849956749667,-1.3191654199118792,-1.5650796844030244,0.354379310547149,-0.4740734645177979,2276,-0.46748493200601204
131,0.02958047642670397,0.8174920538919488,0.8785245261015288,1.9518986829961902,0.33775024714121743,0.8441412983779361,3458,0.29672187581041226
132,-0.9819990727393644,2.1788239474166424,-1.3292713273709404,0.30686041437397726,-0.05694157215679382,0.04014410547745215,1125,0.0756907992034495
133,0.8501677356155473,0.09370376596828336,-1.5975950495766345,0.3797931454951592,-0.06562050043212861,0.024589954192157377,4285,0.10483498664111007
134,-0.07631501257442809,2.1157580674877186,-0.22487133621656008,0.19340949929658294,-0.2930995482193249,1.4972770277021592,1249,0.06590968705254967
135,0.546869825081883,-0.4464531733477085,0.22106422797850803,1.992416866952403,0.7429966130095625,0.4578935289261232,2232,0.16424997264560523
136,0.42394683836929364,-1.8894223345247965,1.9215259482382365,0.2987567775827344,-0.6716145867994742,-0.16904487772769178,3478,-1.290524855750491
137,-0.9265985725088789,-0.9011496092642715,-0.7208336851753882,0.07185494742794692,-2.0346888544678925,-2.1187312915283325,1507,1.46667226515138
138,-0.44168922219465856,1.1126135768585732,0.198503176150441,-0.4953996279590236,0.19037033820149038,0.44311905965656556,2258,0.03778911677782947
139,-0.022516334158591902,0.4188417921567846,1.4291283614660077,1.7979295839625842,0.45244423067942807,1.3868344912624913,2139,0.6466008820456395
140,0.42055947896079443,0.01698758739756528,0.21534256221327897,1.7898259471713422,-0.5505657327412119,0.1256821320698711,2631,-0.11856023555532394
141,-0.11408927621501117,0.804441538065694,-0.2952046494222094,-1.2085196655883572,-0.3643696022673511,-0.19918861437137364,3606,0.10756360069744327
142,-0.19104264722909922,0.3767058644142062,-1.6731995831032245,-1.5731833211942665,-1.956898870684993,-1.2622119334493218,1166,3.274282374605301
143,0.44388378822193764,0.4413154770837977,1.496530304102384,0.3878967822864013,0.16579722108658393,1.0559812982206012,397,0.24812056569203567
144,-1.9613299842190588,0.9212485128779987,0.7959134477130512,0.930840447299644,1.485740225517582,-0.005447787342519247,4584,1.1825206252976648
145,-0.0630725873272247,0.4727155383086578,-0.31007702229782214,0.2744458672090073,-0.4820048519098362,-0.5110086046505224,3031,0.14945862921330474
146,0.0651953769295876,0.16681139206811071,0.819236230939626,0.9470477208821289,0.761174585040876,0.5182954605022847,1197,0.6235817981359211
147,-0.05971650234604871,-0.5790510839594772,-1.3091506151115537,-0.6250578166189025,-0.09729035683705384,-0.5341211724253284,3059,0.1273677304976516
148,2.1011692893709326,-1.247319546674329,1.3249645865325133,2.000520503743645,0.832542343146323,0.8845163919234992,2004,1.1030891214576777
149,-0.6284704374379125,-0.5769425638084206,-0.0731765860707384,-0.6169541798276597,1.2658809904700168,0.3400434082460679,4670,-0.09263284925444076
150,0.07682687131033386,1.0744191328345556,1.1029297317227924,-0.43867417042032664,-0.6922598578777266,0.7750452700196595,318,-0.7635139793315394
151,0.41156451213889006,0.2131963406120773,1.0829436236067498,0.17720222571409838,-0.4441256209438463,0.523655016722176,1851,-0.4809630092815267
152,0.6567889464552703,-0.47485274440624364,-0.21159244842411148,0.2825495040002498,-0.4249226909379183,-0.5249503334410212,4089,0.08991043256651614
153,-1.1581090973495158,-0.35722248298914305,-0.1681571126929162,-1.4597324061168724,-0.34440966036506476,-0.8299272995262021,1393,0.05791493407053719
154,1.0162149138247683,0.11109835323275048,0.490716160791322,-0.5845396326626905,-1.8735943562922377,0.4275452851742682,3380,-0.9194030294000152
155,1.0354888945752436,-1.4233579757585224,-0.3160914003318684,-0.3981559864641142,-0.6576558363621056,-0.4519326239230104,3862,0.20787935425212403
156,-0.146762305591952,0.5151737631921833,0.34158009241033427,1.8465514047100384,-1.1251176510490917,-0.27663491717419825,1704,-0.384317791217847
157,-1.1747880080428381,-0.8778743575243461,-1.5933181493709456,0.12858040496664347,0.2988295229805054,-1.4082980872959687,483,-0.47613050253270134
158,-1.0796292823396663,-0.20351395989873564,-0.03556131681535119,0.23392768325279495,-0.27906246998136364,-0.6802389351694984,1091,0.009923828906281703
159,0.6917294640863073,-1.702016231234217,0.4285023012176462,0.857907716178462,-0.17086305907887211,-0.4951255417180686,901,-0.07321521400838334
160,-1.5020555428675813,1.1665800995261286,0.18484736700485152,0.06375131063670363,0.5708069602366437,0.014592077878144911,3932,0.10551216366778657
161,-0.49454257494988946,0.1633048554294036,1.2049160371219645,0.3473785983301893,0.7120483623940344,0.5963478749863399,3915,0.8579584910550043
162,1.3084311513850757,0.4799999967484826,0.7561225212676005,0.3878967822864013,0.7843257287664237,1.8277031777810484,1206,0.5930463475299165
163,0.4336929265792698,0.6694801249089335,0.3222729944386371,1.960002319787433,-0.1081160965837414,0.46007901081427777,3016,-0.034842898193059246
164,-1.1472273128769526,-0.2716669355049557,-1.7375303233928816,-0.5926432694539325,0.19128944858804567,-0.7877294159315412,1871,-0.332371217466833
165,0.2565013429063094,1.1404021140456204,0.10062399855983878,1.0929131831244927,-1.4621982301187466,-0.034820832101470044,1246,-0.14713223260166758
166,0.6065294633075236,-1.0028046177457772,1.8786783982881492,-0.7952341892349934,-0.37235389601096125,0.15648681814905985,4627,-0.6995332209542248
167,1.4911478248471528,1.0022955214646243,-1.0458868289560128,-1.2247269391708422,0.25333862803531454,1.438250748152127,2805,-0.26496353432792197
168,-0.03945087762493067,0.9935720952377156,-0.2887783777247838,-0.7385087316962964,-0.435243201273839,-0.05293505456077784,296,0.1256888255796008
169,-0.5441321806205546,1.6090350226742105,-2.32176444991101,-0.5440214487064781,-0.10490302230447879,-0.6360950333916029,2981,0.24356010787476062
170,-0.14763107152011284,0.8801550557138711,0.6193783303935684,-0.6169541798276597,0.360073541157479,0.8402671587898,818,0.22302174874101918
171,-0.1075224402670986,0.7970299082050392,-0.2822565516124003,-1.5650796844030244,-0.6858969865140215,-0.1405136441124593,934,0.19359891817478478
172,-0.24541221662795967,0.8780922666103266,0.7849875393420245,-0.6817832741575994,-0.03663133869318693,0.6867353561479829,3753,-0.0287551444235691
173,-2.417845881866341,1.6409606631817277,0.05712915849585847,0.160994952131613,1.137988507614523,-0.436316713690186,2423,0.06501232581797553
174,1.3854428188512797,-0.5135017890645094,-1.5039177738257075,-0.6817832741575994,1.2154780042127558,0.6267914363859884,337,-1.8279789742297614
175,1.230821326672292,-0.501756875713909,-0.5088673548727324,0.3473785983301893,0.3389066597672716,0.7446997512235073,1905,-0.17245853550452456
176,-1.1672522699711503,-1.409279954795104,-0.3169948583010897,0.04754403705421947,0.8988240271307426,-1.4668654312124723,312,-0.28492259511792456
177,-0.8510216368105902,-1.1016114596400473,-1.405023006019208,-0.6493687269926295,0.8059485345027712,-0.9566624955294663,664,-1.132376232643859
178,0.9192429263429582,0.008549004600297934,-1.2985144240991473,-0.6331614534101445,-0.48426132839653924,-0.2045721921855066,1207,0.6288203199563202
179,0.21528411630487,0.7965395871010474,0.22457978863377698,0.8822186265521899,-0.013107675206536005,-0.10220380340066076,4561,-0.002943718927364055
180,-0.6621172896201065,0.6221174466203667,2.180111775350306,1.7249968528414024,-0.8922794573194328,0.4230117752292257,1092,-1.9452689518052761
181,-0.30647798051355973,1.4501871202382663,-0.25325516278161364,-1.6055978683592362,1.9785046934737383,0.8576391060380163,1476,-0.5010665282098782
182,0.7211938799657588,0.9739940332602249,-0.8350969423473551,-0.657472363783872,0.25052112356766293,0.7421857907973364,4060,-0.20920942428477923
183,-1.8815694091311417,0.8936861063896746,1.5208904861194366,1.068602272750765,0.3594718029645865,0.3514013648193389,2550,0.5467172451570402
184,1.3440598795091196,-0.07643097018900573,-1.2134693289878162,0.22582404646155246,0.26771361182919906,0.6312137744652708,4565,-0.3248622569072829
185,-0.5128369344665529,-1.0458647080170098,-1.3433117298504127,-1.354385127830721,0.6980925139965093,-1.2970189935245624,982,-0.9377558625722743
186,0.682912933901593,-2.3062644417073415,-2.186875070456504,-0.4062596232553567,0.48771094046526026,-0.971329921105332,79,-1.0665628972923737
187,0.024552603675517256,-1.1265053887405676,-0.07057906486375165,-0.560228722288963,1.2321816972819981,-0.059392505593984436,4877,-0.08696623193639375
188,-1.5142117994357285,-0.28507512344035224,0.4393288776234089,-0.7060941845313269,-0.3253475334510758,-1.6240588900026558,927,-0.1429345667086056
189,0.07127739288618999,-0.17403950114091493,0.813448640922043,-0.5035032647502661,0.09258336425644677,0.47590097381302293,834,0.07531181182639708
190,-1.1871206629536253,1.2519073081863161,-0.9620754110439349,0.015129489889249543,0.6372808292584535,0.08481064276115784,438,-0.6131122157592463
191,-1.4334516128608412,-1.3566800630170355,-0.7884774662571727,-1.4840433164906,0.292183652246931,-1.9230514144418644,4312,-0.23038022580542702
192,-1.0891098691154892,0.08472245901108369,0.26994734651085756,-0.7304050949050539,1.028951019915821,-0.08163751890947304,2097,0.2777625975159164
193,-1.6221020386273926,0.17958991878743133,0.8391639971242546,1.7817223103800992,-0.4115617327730208,-0.3306584186859165,1833,-0.3453677887371925
194,-0.43052793705125336,1.6344375813670589,0.10167591458868147,1.0280840887945528,-1.150190600431136,0.19771243080028517,4663,-0.11694668125014043
195,0.31266407418756453,0.3051693883741654,-1.4582160483515834,0.3960004190776434,-0.8513364196892128,-0.6383363274554146,194,1.241432429736989
